Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,ID
Bachelors,2013,Bangalore,1,1,1,0,5,0,1185
Bachelors,2018,Bangalore,1,1,1,0,2,1,1186
Bachelors,2012,Pune,1,1,1,0,2,0,1187
Bachelors,2014,Pune,1,1,0,0,5,1,1188
Masters,2018,New Delhi,1,1,1,0,2,1,1189
Bachelors,2018,Bangalore,1,1,1,1,3,1,1190
Bachelors,2017,New Delhi,0,1,1,0,3,0,1191
Bachelors,2014,Pune,1,1,0,0,2,1,1192
Bachelors,2012,New Delhi,1,1,0,0,4,0,1193
Bachelors,2014,Pune,1,1,1,0,4,0,1194
Bachelors,2014,Bangalore,1,1,1,0,4,0,1195
Bachelors,2018,Bangalore,1,1,1,1,4,1,1196
Bachelors,2013,Pune,0,1,1,0,4,0,1197
Bachelors,2013,Pune,0,1,0,0,3,1,1198
Bachelors,2018,Pune,1,1,1,1,3,1,1199
Bachelors,2013,Bangalore,1,1,0,0,3,0,1200
Bachelors,2014,Bangalore,1,1,1,0,4,0,1201
Masters,2017,New Delhi,1,1,0,0,2,0,1202
Masters,2017,Pune,0,1,0,0,5,0,1203
Bachelors,2012,Bangalore,1,1,1,0,2,0,1204
Bachelors,2017,Pune,1,1,0,0,5,1,1205
Masters,2017,New Delhi,0,1,1,0,4,0,1206
Bachelors,2017,New Delhi,0,1,1,0,3,0,1207
Bachelors,2017,Pune,1,1,1,1,3,1,1208
Masters,2017,Pune,0,1,0,0,2,1,1209
Bachelors,2013,Pune,1,1,1,1,5,1,1210
Bachelors,2016,Bangalore,1,1,0,0,4,1,1211
Bachelors,2015,Pune,0,1,0,0,5,1,1212
Bachelors,2014,Bangalore,1,1,1,0,5,1,1213
Bachelors,2012,Bangalore,1,1,1,0,4,0,1214
Bachelors,2016,Pune,0,1,0,0,5,1,1215
Masters,2017,Bangalore,0,1,1,0,2,0,1216
Masters,2017,New Delhi,1,1,0,0,2,1,1217
Bachelors,2017,Pune,1,1,1,0,2,0,1218
Bachelors,2018,Bangalore,1,1,1,0,2,1,1219
Masters,2017,New Delhi,0,1,1,0,3,0,1220
Bachelors,2015,Bangalore,1,1,0,1,4,0,1221
Bachelors,2018,Pune,1,1,0,0,4,1,1222
Bachelors,2013,Bangalore,1,1,1,1,3,0,1223
Bachelors,2016,Bangalore,1,1,1,0,4,0,1224
Masters,2018,Pune,1,1,1,0,2,1,1225
Bachelors,2016,Bangalore,1,1,1,0,4,0,1226
Bachelors,2017,Bangalore,1,1,1,0,5,0,1227
Bachelors,2012,Bangalore,1,1,0,0,5,0,1228
PHD,2016,New Delhi,1,1,1,0,5,0,1229
Bachelors,2017,New Delhi,0,1,1,0,3,0,1230
Bachelors,2015,New Delhi,1,1,0,0,2,0,1231
Bachelors,2013,Pune,0,1,0,0,4,1,1232
Bachelors,2017,Bangalore,1,1,0,0,5,0,1233
Bachelors,2015,Pune,0,1,0,0,2,1,1234
Bachelors,2017,Bangalore,1,1,0,0,5,0,1235
Bachelors,2016,Bangalore,1,1,1,0,3,1,1236
Bachelors,2018,Bangalore,1,1,1,0,4,1,1237
Bachelors,2015,Bangalore,1,1,1,0,5,0,1238
Bachelors,2014,Pune,1,1,1,0,2,0,1239
Bachelors,2012,Bangalore,1,1,1,0,5,0,1240
Bachelors,2013,Pune,1,1,1,0,5,0,1241
Bachelors,2015,Bangalore,0,1,1,0,3,0,1242
Masters,2017,New Delhi,0,1,0,0,3,0,1243
PHD,2015,Pune,1,1,1,0,0,0,1244
Bachelors,2015,Bangalore,1,1,1,0,3,0,1245
Bachelors,2016,Bangalore,1,1,1,0,5,0,1246
PHD,2013,New Delhi,1,1,1,0,2,0,1247
Bachelors,2014,Bangalore,1,1,1,1,4,0,1248
Bachelors,2015,Pune,0,1,0,1,4,1,1249
Bachelors,2017,Bangalore,1,1,1,1,5,0,1250
Bachelors,2014,New Delhi,1,1,1,0,4,0,1251
Masters,2013,Bangalore,1,1,1,0,5,1,1252
Bachelors,2016,Pune,1,1,1,1,2,0,1253
Bachelors,2016,Bangalore,1,1,1,0,4,0,1254
Bachelors,2013,Pune,0,1,0,0,2,1,1255
Masters,2017,Bangalore,0,1,1,0,2,1,1256
Masters,2017,New Delhi,0,1,1,0,2,1,1257
Masters,2015,Pune,0,1,0,0,2,1,1258
Bachelors,2014,Pune,1,1,1,0,4,0,1259
Bachelors,2016,Pune,0,1,0,0,5,1,1260
Bachelors,2017,Bangalore,1,1,1,0,3,0,1261
Masters,2017,New Delhi,0,1,0,0,4,0,1262
Bachelors,2016,Bangalore,0,1,0,0,3,0,1263
PHD,2014,Bangalore,0,1,0,0,3,0,1264
Bachelors,2013,Bangalore,1,1,0,0,3,0,1265
Bachelors,2014,New Delhi,1,1,1,0,2,0,1266
Bachelors,2015,Pune,0,1,0,1,2,1,1267
Bachelors,2014,New Delhi,1,1,1,0,5,0,1268
Bachelors,2015,Bangalore,1,1,1,0,4,0,1269
Bachelors,2014,Bangalore,1,1,1,0,3,0,1270
Bachelors,2018,Pune,1,1,1,0,4,1,1271
Masters,2015,Pune,0,1,0,0,2,0,1272
Masters,2013,New Delhi,1,1,1,0,2,1,1273
Bachelors,2014,Bangalore,1,1,1,0,3,0,1274
Masters,2015,New Delhi,0,1,0,0,4,0,1275
Bachelors,2016,New Delhi,1,1,1,0,5,0,1276
Bachelors,2014,Bangalore,1,1,0,0,2,0,1277
Masters,2017,Pune,1,1,0,0,2,0,1278
Bachelors,2014,Pune,1,1,0,0,3,1,1279
Bachelors,2015,Pune,1,1,0,0,5,1,1280
Bachelors,2017,New Delhi,0,1,1,0,0,0,1281
Bachelors,2017,New Delhi,1,1,0,0,3,0,1282
Bachelors,2012,Pune,1,1,1,0,2,1,1283
Masters,2016,New Delhi,1,1,1,0,3,1,1284
Bachelors,2015,Pune,0,1,0,0,4,1,1285
Masters,2014,New Delhi,1,1,1,0,5,0,1286
Bachelors,2015,Bangalore,1,1,0,0,2,1,1287
Bachelors,2014,New Delhi,1,1,1,0,3,0,1288
Bachelors,2017,Bangalore,1,1,1,0,2,0,1289
Bachelors,2017,New Delhi,1,1,0,0,2,1,1290
Bachelors,2012,Bangalore,1,1,1,0,1,0,1291
Bachelors,2014,Bangalore,0,1,1,0,4,0,1292
Bachelors,2017,Bangalore,1,1,1,1,3,0,1293
Bachelors,2015,Pune,0,1,0,0,3,1,1294
Bachelors,2015,Pune,0,1,0,1,2,1,1295
Bachelors,2017,Pune,0,1,1,0,4,0,1296
Bachelors,2015,Bangalore,1,1,1,0,0,0,1297
Bachelors,2016,Bangalore,1,1,1,0,2,0,1298
Bachelors,2013,Pune,1,1,0,1,3,1,1299
Bachelors,2017,Bangalore,1,1,1,0,5,0,1300
Masters,2015,New Delhi,1,1,1,0,3,0,1301
Bachelors,2012,New Delhi,1,1,0,0,4,0,1302
Bachelors,2012,Bangalore,1,1,1,0,4,0,1303
Bachelors,2012,Bangalore,1,1,1,0,3,0,1304
Masters,2017,New Delhi,1,1,1,0,3,1,1305
Bachelors,2017,Bangalore,1,1,1,0,3,0,1306
Bachelors,2012,Bangalore,1,1,0,0,4,0,1307
Bachelors,2017,Bangalore,1,1,0,0,4,0,1308
Masters,2017,New Delhi,0,1,1,1,3,1,1309
Bachelors,2015,Bangalore,1,1,1,0,3,0,1310
Bachelors,2013,Bangalore,1,1,0,0,4,0,1311
Bachelors,2017,Pune,1,1,0,0,3,1,1312
Bachelors,2014,New Delhi,1,1,0,1,2,0,1313
Bachelors,2016,Bangalore,1,1,0,0,5,0,1314
Bachelors,2018,Bangalore,1,1,1,0,3,1,1315
Bachelors,2012,Bangalore,1,1,0,1,5,0,1316
Bachelors,2017,New Delhi,1,1,0,0,5,0,1317
Bachelors,2016,Bangalore,0,1,1,0,3,1,1318
Bachelors,2016,Bangalore,1,1,0,0,4,0,1319
Bachelors,2017,New Delhi,0,1,1,0,5,0,1320
Bachelors,2016,Bangalore,1,1,0,0,2,0,1321
Bachelors,2013,Bangalore,1,1,1,0,3,0,1322
Bachelors,2017,New Delhi,0,1,0,0,3,0,1323
Bachelors,2015,Pune,1,1,1,0,2,0,1324
Bachelors,2012,New Delhi,1,1,0,0,3,0,1325
PHD,2017,New Delhi,1,1,0,0,5,0,1326
Bachelors,2014,Bangalore,1,1,0,0,3,1,1327
Masters,2017,Bangalore,1,1,1,0,2,0,1328
Bachelors,2016,Pune,1,1,1,0,3,0,1329
Bachelors,2014,Bangalore,1,1,1,1,3,0,1330
Bachelors,2012,New Delhi,1,1,1,0,5,0,1331
Bachelors,2012,Pune,1,1,0,0,3,1,1332
Masters,2015,New Delhi,1,1,0,0,5,0,1333
Bachelors,2014,Bangalore,1,1,1,0,2,0,1334
Bachelors,2015,Pune,0,1,0,0,5,1,1335
Bachelors,2014,Bangalore,1,1,1,0,3,1,1336
Bachelors,2015,Bangalore,1,1,1,0,3,0,1337
Bachelors,2018,New Delhi,1,1,0,0,4,1,1338
Bachelors,2017,Pune,0,1,0,0,4,1,1339
Bachelors,2014,Pune,0,1,0,0,2,1,1340
Bachelors,2013,Bangalore,1,1,1,0,5,0,1341
Bachelors,2017,New Delhi,0,1,1,0,5,0,1342
PHD,2012,New Delhi,1,1,0,0,1,0,1343
Masters,2012,New Delhi,1,1,0,0,4,1,1344
Bachelors,2014,Bangalore,1,1,1,0,5,0,1345
Bachelors,2013,Bangalore,1,1,0,0,0,1,1346
Bachelors,2014,Pune,1,1,1,0,4,0,1347
Bachelors,2016,Pune,0,1,0,0,2,1,1348
Bachelors,2015,Bangalore,0,1,0,0,2,1,1349
Bachelors,2012,Bangalore,1,1,0,0,4,0,1350
Masters,2014,Pune,1,1,1,0,5,0,1351
Masters,2017,New Delhi,0,1,1,0,5,1,1352
Masters,2017,New Delhi,0,1,0,0,3,0,1353
Masters,2012,Pune,1,1,1,0,0,1,1354
Masters,2012,New Delhi,1,1,1,0,2,1,1355
Masters,2013,New Delhi,0,1,1,0,2,1,1356
Bachelors,2015,Pune,1,1,0,0,3,1,1357
Masters,2017,New Delhi,1,1,1,0,5,0,1358
Bachelors,2013,Bangalore,1,1,1,0,2,0,1359
Masters,2015,Bangalore,1,1,1,0,1,1,1360
Bachelors,2018,Bangalore,1,1,0,1,5,1,1361
Bachelors,2015,Bangalore,1,1,1,0,2,1,1362
Bachelors,2014,Pune,1,1,1,0,4,0,1363
Bachelors,2013,New Delhi,1,1,0,0,3,0,1364
Bachelors,2013,Bangalore,1,1,1,0,4,0,1365
Bachelors,2018,New Delhi,1,1,0,0,0,1,1366
Bachelors,2013,Bangalore,1,1,0,0,3,0,1367
PHD,2012,Pune,1,1,1,0,5,0,1368
Bachelors,2013,Bangalore,1,1,1,0,2,0,1369
Bachelors,2013,Bangalore,1,1,0,0,3,0,1370
Bachelors,2015,Pune,1,1,1,0,2,0,1371
Bachelors,2013,Pune,1,1,1,0,5,0,1372
Bachelors,2012,New Delhi,1,1,1,0,5,0,1373
Bachelors,2018,Bangalore,1,1,0,1,4,1,1374
Bachelors,2013,Bangalore,1,1,1,0,4,0,1375
Bachelors,2015,Pune,0,1,0,0,2,1,1376
Bachelors,2016,Bangalore,1,1,1,0,2,0,1377
PHD,2018,Bangalore,1,1,0,0,5,1,1378
Bachelors,2015,Bangalore,1,1,1,0,4,0,1379
Bachelors,2015,New Delhi,0,1,0,0,4,1,1380
Bachelors,2015,Pune,0,1,0,0,2,1,1381
Bachelors,2013,Pune,1,1,1,0,5,0,1382
PHD,2016,New Delhi,1,1,0,0,2,0,1383
Bachelors,2013,Bangalore,1,1,1,0,4,0,1384
Bachelors,2015,Bangalore,1,1,1,0,5,0,1385
Bachelors,2015,Bangalore,1,1,0,0,4,0,1386
Bachelors,2016,Bangalore,1,1,0,0,5,0,1387
Bachelors,2017,Pune,1,1,0,0,3,1,1388
Masters,2017,New Delhi,0,1,1,0,4,1,1389
Bachelors,2012,Bangalore,1,1,1,0,5,0,1390
Bachelors,2014,Bangalore,1,1,0,0,4,1,1391
Bachelors,2015,Pune,0,1,0,0,3,1,1392
Bachelors,2013,Bangalore,1,1,1,0,4,0,1393
Bachelors,2017,Pune,0,1,1,0,1,1,1394
Bachelors,2014,Bangalore,1,1,1,0,3,0,1395
Bachelors,2013,Bangalore,1,1,1,0,5,0,1396
PHD,2013,Bangalore,1,1,1,0,4,0,1397
Bachelors,2013,New Delhi,1,1,0,1,3,1,1398
Bachelors,2017,Bangalore,0,1,0,0,3,0,1399
Bachelors,2014,Bangalore,1,1,1,0,4,0,1400
Bachelors,2015,New Delhi,1,1,1,0,5,0,1401
Masters,2013,Pune,0,1,1,0,2,1,1402
Bachelors,2013,New Delhi,1,1,0,1,3,1,1403
Masters,2017,New Delhi,0,1,1,0,4,0,1404
Masters,2016,New Delhi,1,1,1,0,3,0,1405
Bachelors,2017,Bangalore,1,1,0,1,5,0,1406
Masters,2017,New Delhi,0,1,0,0,2,0,1407
Bachelors,2012,Bangalore,0,1,1,0,5,1,1408
Bachelors,2018,Bangalore,1,1,1,0,5,1,1409
Bachelors,2016,Bangalore,1,1,0,0,2,0,1410
Bachelors,2017,Pune,1,1,1,0,4,0,1411
Bachelors,2017,New Delhi,1,1,0,0,3,0,1412
Bachelors,2015,Pune,1,1,0,1,5,1,1413
Bachelors,2015,Bangalore,1,1,1,0,4,1,1414
Masters,2015,Pune,0,1,0,1,4,1,1415
Masters,2015,Pune,1,1,1,0,3,1,1416
Bachelors,2016,Pune,1,1,0,0,5,1,1417
Bachelors,2013,Bangalore,1,1,1,0,3,0,1418
Bachelors,2018,Pune,1,1,1,1,4,1,1419
Bachelors,2014,Bangalore,1,1,0,0,5,0,1420
Bachelors,2017,Bangalore,0,1,1,0,3,0,1421
Bachelors,2015,New Delhi,1,1,1,0,4,0,1422
Bachelors,2015,Pune,1,1,0,0,2,1,1423
Bachelors,2015,Bangalore,1,1,1,0,2,0,1424
Bachelors,2014,Pune,0,1,0,0,4,1,1425
Bachelors,2017,Bangalore,1,1,1,0,5,1,1426
Bachelors,2014,Bangalore,1,1,1,0,4,0,1427
Bachelors,2018,New Delhi,1,1,0,0,5,1,1428
Bachelors,2015,Bangalore,1,1,1,0,0,1,1429
Bachelors,2016,New Delhi,1,1,0,0,3,0,1430
Bachelors,2017,Bangalore,1,1,1,0,3,0,1431
Bachelors,2015,Pune,1,1,0,0,2,1,1432
Masters,2018,New Delhi,1,1,1,0,2,1,1433
Bachelors,2015,Bangalore,1,1,0,0,5,0,1434
Bachelors,2017,Bangalore,1,1,1,0,2,1,1435
Bachelors,2017,New Delhi,0,1,0,0,0,0,1436
Bachelors,2015,Bangalore,1,1,1,0,3,0,1437
Bachelors,2012,Bangalore,1,1,1,0,2,0,1438
Bachelors,2013,Bangalore,1,1,1,0,4,0,1439
Bachelors,2016,Bangalore,0,1,1,0,2,0,1440
Bachelors,2016,Pune,1,1,1,0,5,0,1441
Bachelors,2013,Pune,1,1,1,0,2,0,1442
Masters,2017,Pune,0,1,0,0,4,1,1443
Bachelors,2017,New Delhi,1,1,1,0,4,0,1444
Bachelors,2018,Pune,1,1,0,0,3,1,1445
Bachelors,2018,Bangalore,1,1,1,0,2,1,1446
Bachelors,2015,Pune,1,1,1,1,2,0,1447
Bachelors,2013,Bangalore,1,1,0,0,2,1,1448
Bachelors,2013,Pune,0,1,1,1,0,1,1449
Bachelors,2018,Bangalore,1,1,1,0,2,1,1450
Bachelors,2014,Bangalore,1,1,1,0,2,0,1451
Bachelors,2016,Bangalore,1,1,0,0,5,0,1452
Bachelors,2014,Bangalore,1,1,1,0,3,0,1453
Bachelors,2014,Bangalore,1,1,0,0,4,0,1454
Masters,2017,Bangalore,0,1,1,0,2,0,1455
Bachelors,2012,Bangalore,1,1,1,0,5,0,1456
Bachelors,2016,Bangalore,1,1,0,0,5,0,1457
Masters,2018,Bangalore,1,1,1,0,2,1,1458
Bachelors,2017,Bangalore,1,1,1,0,2,0,1459
Bachelors,2012,Pune,1,1,1,0,2,0,1460
Bachelors,2016,New Delhi,1,1,1,0,0,0,1461
Bachelors,2012,Bangalore,1,1,1,0,5,0,1462
Bachelors,2014,Bangalore,1,1,1,0,5,0,1463
Bachelors,2017,Bangalore,1,1,1,0,2,1,1464
Bachelors,2012,Bangalore,0,1,1,0,5,0,1465
Bachelors,2017,Bangalore,1,1,0,0,5,0,1466
Bachelors,2014,Pune,1,1,1,0,3,0,1467
Bachelors,2015,Pune,1,1,1,0,3,0,1468
Bachelors,2017,Pune,0,1,1,0,0,1,1469
Bachelors,2015,Pune,0,1,0,0,4,1,1470
Bachelors,2015,Pune,0,1,0,0,5,1,1471
Bachelors,2015,Pune,1,1,0,0,4,1,1472
Bachelors,2015,Bangalore,0,1,0,0,3,1,1473
Bachelors,2012,Pune,1,1,1,0,3,0,1474
Bachelors,2013,Bangalore,1,1,1,1,3,1,1475
Bachelors,2016,New Delhi,1,1,1,0,4,0,1476
PHD,2018,New Delhi,1,1,0,0,2,1,1477
Bachelors,2014,Bangalore,1,1,0,0,5,0,1478
Masters,2017,New Delhi,0,1,1,1,4,1,1479
Bachelors,2015,Pune,0,1,0,0,5,1,1480
Bachelors,2014,Bangalore,1,1,1,0,2,0,1481
Masters,2017,Pune,0,1,0,0,3,0,1482
Bachelors,2017,New Delhi,1,1,0,0,2,0,1483
Bachelors,2014,Bangalore,1,1,1,1,5,0,1484
Bachelors,2012,Bangalore,1,1,1,0,2,0,1485
Bachelors,2018,Pune,1,1,1,0,2,1,1486
Bachelors,2015,Bangalore,1,1,0,1,5,1,1487
Bachelors,2015,New Delhi,1,1,0,0,3,0,1488
Bachelors,2015,Pune,1,1,0,0,5,1,1489
Bachelors,2015,Bangalore,1,1,1,0,5,0,1490
Bachelors,2015,New Delhi,0,1,0,1,5,1,1491
Bachelors,2016,Bangalore,1,1,1,0,5,0,1492
Masters,2017,New Delhi,1,1,0,0,5,1,1493
Bachelors,2017,Pune,0,1,0,0,4,1,1494
Bachelors,2015,Pune,1,1,0,0,5,1,1495
Bachelors,2018,Pune,1,1,0,0,5,1,1496
Bachelors,2012,Bangalore,1,1,1,0,3,0,1497
Bachelors,2017,Bangalore,1,1,1,0,3,0,1498
PHD,2013,New Delhi,1,1,0,0,5,1,1499
Bachelors,2016,Bangalore,1,1,1,0,2,0,1500
Bachelors,2012,Bangalore,1,1,0,1,3,0,1501
Bachelors,2015,Bangalore,1,1,1,0,5,0,1502
Bachelors,2016,Pune,0,1,0,0,2,1,1503
Bachelors,2016,Bangalore,1,1,1,0,4,1,1504
Bachelors,2014,Pune,1,1,1,1,5,0,1505
Bachelors,2013,Bangalore,1,1,1,1,2,0,1506
Bachelors,2017,Bangalore,1,1,1,0,3,1,1507
Bachelors,2017,Pune,0,1,0,0,2,1,1508
Bachelors,2013,Bangalore,1,1,1,0,5,0,1509
Masters,2013,Bangalore,1,1,0,0,4,1,1510
Bachelors,2012,Pune,1,1,0,0,3,1,1511
Bachelors,2015,New Delhi,1,1,0,0,2,0,1512
Masters,2017,New Delhi,0,1,0,0,2,0,1513
Masters,2013,New Delhi,1,1,1,0,4,1,1514
Bachelors,2014,Bangalore,1,1,1,0,4,0,1515
PHD,2016,New Delhi,1,1,0,0,2,0,1516
Bachelors,2017,New Delhi,1,1,1,0,4,0,1517
Bachelors,2016,Bangalore,1,1,1,0,4,0,1518
Bachelors,2014,Bangalore,1,1,1,0,5,0,1519
Bachelors,2017,New Delhi,1,1,0,0,0,0,1520
PHD,2016,New Delhi,1,1,0,0,5,0,1521
Masters,2014,Bangalore,1,1,0,0,4,1,1522
Bachelors,2014,Bangalore,1,1,0,0,2,0,1523
Bachelors,2017,Bangalore,1,1,0,0,2,0,1524
Masters,2015,New Delhi,1,1,1,0,0,0,1525
Bachelors,2015,Pune,0,1,0,0,3,1,1526
Masters,2017,Pune,0,1,1,0,5,1,1527
Bachelors,2014,Pune,0,1,0,0,3,1,1528
Bachelors,2015,Pune,0,1,0,1,2,1,1529
Bachelors,2013,Pune,1,1,1,0,3,0,1530
Bachelors,2013,Pune,0,1,0,0,4,1,1531
Bachelors,2012,Pune,0,1,0,0,5,1,1532
Masters,2017,New Delhi,1,1,1,0,0,0,1533
Bachelors,2012,Bangalore,1,1,0,0,1,0,1534
Bachelors,2015,Pune,0,1,0,1,3,1,1535
Bachelors,2015,Bangalore,1,1,1,0,4,0,1536
Bachelors,2015,Bangalore,1,1,0,0,2,0,1537
Bachelors,2018,New Delhi,1,1,0,0,2,1,1538
Bachelors,2017,New Delhi,1,1,0,1,5,0,1539
PHD,2012,Pune,1,1,1,0,5,0,1540
Bachelors,2012,Bangalore,1,1,1,0,4,0,1541
Bachelors,2013,Bangalore,1,1,1,0,3,1,1542
Bachelors,2015,New Delhi,1,1,0,0,2,0,1543
Bachelors,2013,Pune,1,1,0,0,2,0,1544
Bachelors,2016,Pune,1,1,1,0,2,0,1545
Bachelors,2018,Pune,1,1,1,1,2,1,1546
Bachelors,2015,Bangalore,1,1,0,1,5,1,1547
Bachelors,2018,Bangalore,1,1,1,0,4,1,1548
Bachelors,2012,Pune,1,1,0,0,2,1,1549
Masters,2017,New Delhi,1,1,1,0,5,1,1550
Bachelors,2012,Bangalore,1,1,1,0,4,0,1551
Bachelors,2013,Bangalore,1,1,1,0,5,0,1552
Bachelors,2015,New Delhi,1,1,0,0,3,0,1553
Bachelors,2018,Bangalore,1,1,0,0,2,1,1554
Bachelors,2014,Bangalore,1,1,1,0,4,0,1555
Bachelors,2013,Pune,0,1,0,0,4,1,1556
Bachelors,2015,Bangalore,1,1,1,0,5,0,1557
Bachelors,2013,Bangalore,1,1,1,0,2,0,1558
Bachelors,2016,Bangalore,1,1,1,0,4,1,1559
Bachelors,2013,Bangalore,1,1,0,0,3,1,1560
Bachelors,2016,Bangalore,1,1,1,1,5,0,1561
Bachelors,2017,Pune,1,1,1,0,4,0,1562
Bachelors,2018,Pune,0,1,0,0,5,1,1563
Masters,2017,Pune,0,1,1,0,5,0,1564
Bachelors,2013,Bangalore,1,1,0,0,3,0,1565
Bachelors,2017,Bangalore,1,1,1,0,2,0,1566
Bachelors,2017,New Delhi,0,1,0,0,3,0,1567
Bachelors,2018,Pune,1,1,0,0,5,1,1568
Bachelors,2016,Pune,1,1,1,0,5,0,1569
Bachelors,2013,Bangalore,0,1,1,0,2,0,1570
Bachelors,2012,Bangalore,0,1,1,0,3,0,1571
Bachelors,2016,Pune,0,1,0,0,3,1,1572
Bachelors,2016,Pune,1,1,1,0,2,0,1573
Bachelors,2017,Bangalore,1,1,1,0,3,0,1574
Bachelors,2017,Pune,0,1,1,0,3,0,1575
Bachelors,2017,Bangalore,1,1,0,0,3,1,1576
Bachelors,2015,Bangalore,1,1,1,0,3,0,1577
Masters,2013,New Delhi,1,1,1,0,3,1,1578
Bachelors,2017,Bangalore,1,1,1,0,2,0,1579
Bachelors,2013,Pune,1,1,1,0,5,0,1580
Bachelors,2013,Pune,0,1,0,0,2,1,1581
Bachelors,2017,Bangalore,1,1,1,0,1,1,1582
Bachelors,2012,Bangalore,1,1,1,0,3,0,1583
Bachelors,2014,Pune,1,1,1,0,4,0,1584
Bachelors,2015,Pune,0,1,0,0,2,1,1585
Masters,2013,New Delhi,1,1,0,1,2,1,1586
Bachelors,2014,Bangalore,1,1,1,0,3,0,1587
Bachelors,2017,New Delhi,0,1,1,0,4,0,1588
Bachelors,2014,Bangalore,1,1,1,0,3,0,1589
Masters,2013,New Delhi,1,1,1,0,3,1,1590
Bachelors,2014,Bangalore,1,1,1,0,2,0,1591
Bachelors,2014,Pune,0,1,0,0,3,1,1592
Masters,2015,New Delhi,1,1,1,0,2,0,1593
Bachelors,2015,Bangalore,1,1,1,0,5,0,1594
Bachelors,2017,Bangalore,1,1,1,0,2,0,1595
Bachelors,2014,Pune,1,1,1,0,5,0,1596
Bachelors,2015,Pune,0,1,0,0,5,1,1597
Masters,2017,New Delhi,0,1,0,0,4,1,1598
Bachelors,2016,New Delhi,1,1,0,0,4,0,1599
Bachelors,2016,Bangalore,1,1,0,0,4,0,1600
Bachelors,2013,New Delhi,1,1,0,0,5,0,1601
Bachelors,2014,Bangalore,1,1,1,0,3,0,1602
Bachelors,2017,New Delhi,1,1,1,0,3,0,1603
Bachelors,2015,Bangalore,0,1,1,0,5,0,1604
Bachelors,2013,Bangalore,1,1,1,0,4,0,1605
Bachelors,2014,Bangalore,1,1,0,0,2,0,1606
Bachelors,2014,Pune,0,1,1,0,4,0,1607
Bachelors,2013,Bangalore,1,1,1,0,2,1,1608
Bachelors,2012,Bangalore,1,1,1,0,3,0,1609
Bachelors,2012,Bangalore,1,1,1,1,5,0,1610
Bachelors,2012,Bangalore,1,1,1,0,1,0,1611
Masters,2017,New Delhi,0,1,0,0,3,1,1612
Bachelors,2014,Bangalore,1,1,1,0,3,0,1613
Bachelors,2016,Pune,0,1,0,0,5,1,1614
Bachelors,2017,Pune,1,1,1,0,3,0,1615
Masters,2017,New Delhi,1,1,1,0,2,0,1616
PHD,2018,Pune,1,1,1,0,4,1,1617
Masters,2017,New Delhi,0,1,1,0,2,1,1618
Bachelors,2014,Bangalore,1,1,1,0,0,0,1619
Masters,2015,Pune,1,1,0,0,4,0,1620
Bachelors,2016,Bangalore,1,1,1,0,5,1,1621
Bachelors,2016,New Delhi,1,1,0,0,4,0,1622
Bachelors,2012,Pune,1,1,1,0,4,0,1623
Masters,2015,Bangalore,0,1,0,0,5,1,1624
Masters,2017,Pune,0,1,1,0,0,0,1625
Masters,2015,New Delhi,1,1,0,0,2,0,1626
Bachelors,2017,Bangalore,1,1,1,0,4,1,1627
Bachelors,2017,Pune,1,1,0,0,4,1,1628
Bachelors,2015,Pune,1,1,1,0,3,0,1629
Masters,2017,New Delhi,0,1,0,0,5,0,1630
Masters,2015,Pune,0,1,0,0,5,0,1631
Bachelors,2015,Bangalore,1,1,1,0,3,1,1632
Bachelors,2013,Bangalore,1,1,0,0,1,0,1633
Bachelors,2015,Pune,1,1,0,0,3,1,1634
Bachelors,2012,Bangalore,1,1,0,0,2,1,1635
Bachelors,2016,Pune,1,1,0,0,5,1,1636
Bachelors,2016,Bangalore,1,1,1,0,4,0,1637
PHD,2018,New Delhi,1,1,1,0,4,1,1638
Bachelors,2017,Bangalore,1,1,1,0,5,0,1639
Bachelors,2018,Pune,1,1,1,0,2,1,1640
Bachelors,2013,Bangalore,1,1,1,0,2,0,1641
Bachelors,2013,New Delhi,1,1,1,0,4,0,1642
Bachelors,2013,Bangalore,1,1,1,1,1,0,1643
Masters,2017,New Delhi,0,1,0,0,2,0,1644
Bachelors,2016,Bangalore,0,1,1,0,2,0,1645
Bachelors,2017,Bangalore,1,1,1,0,5,0,1646
Bachelors,2014,Pune,0,1,0,0,5,1,1647
Bachelors,2017,Bangalore,1,1,1,0,5,0,1648
Bachelors,2017,New Delhi,1,1,1,0,5,0,1649
Masters,2018,New Delhi,1,1,1,0,2,1,1650
Bachelors,2016,Bangalore,1,1,1,0,4,1,1651
Bachelors,2017,Bangalore,1,1,1,1,3,0,1652
Bachelors,2017,New Delhi,1,1,0,0,4,0,1653
Bachelors,2016,Pune,1,1,1,0,3,0,1654
Bachelors,2015,New Delhi,1,1,1,0,4,0,1655
Bachelors,2014,Bangalore,1,1,1,0,4,1,1656
Bachelors,2017,Pune,0,1,0,0,2,1,1657
Bachelors,2016,Bangalore,1,1,1,0,4,1,1658
PHD,2016,New Delhi,0,1,1,0,4,0,1659
Bachelors,2018,Bangalore,1,1,0,0,2,1,1660
Bachelors,2017,Bangalore,0,1,0,0,1,0,1661
Bachelors,2013,Bangalore,1,1,0,0,2,0,1662
Masters,2014,New Delhi,1,1,0,0,3,0,1663
Bachelors,2012,Pune,0,1,1,0,4,0,1664
