Education,JoiningYear,City,PaymentTier,Age,Gender,EverBenched,ExperienceInCurrentDomain,LeaveOrNot,ID
Bachelors,2015,Bangalore,3,0,1,No,3,0,457
Bachelors,2017,New Delhi,2,0,1,No,4,0,617
Bachelors,2015,Bangalore,3,0,1,No,1,0,2302
Bachelors,2017,New Delhi,2,1,0,No,2,1,3856
Masters,2012,New Delhi,1,0,0,No,1,0,2128
Bachelors,2014,Bangalore,1,0,0,No,5,0,2248
PHD,2015,Pune,3,0,0,No,1,0,3124
Bachelors,2015,Pune,3,0,1,No,0,0,2989
PHD,2015,Pune,1,0,0,No,3,1,1070
Bachelors,2015,Pune,2,0,1,No,2,1,2096
Masters,2017,Pune,2,0,1,No,0,1,2502
Bachelors,2017,New Delhi,2,0,0,No,1,0,2692
Bachelors,2015,Pune,3,0,0,No,2,1,1433
Bachelors,2015,New Delhi,3,0,0,No,5,1,4233
Bachelors,2016,Bangalore,3,0,1,Yes,1,0,3581
Bachelors,2014,Bangalore,3,0,0,No,3,0,161
Bachelors,2015,Pune,2,0,0,No,2,1,4063
Masters,2017,New Delhi,2,0,0,No,2,0,1743
Bachelors,2018,New Delhi,3,0,0,No,3,1,911
Bachelors,2016,New Delhi,2,0,0,No,4,1,3609
Bachelors,2015,Pune,3,0,0,No,3,1,983
Bachelors,2014,Pune,1,0,0,No,1,1,3577
Bachelors,2017,Pune,2,0,0,No,2,1,3327
Bachelors,2017,Pune,3,0,1,No,5,0,900
Bachelors,2015,Pune,1,0,0,No,3,1,4123
Bachelors,2014,Bangalore,3,0,1,Yes,5,0,4362
Masters,2015,New Delhi,3,0,1,No,1,0,3617
Bachelors,2017,Bangalore,3,0,0,No,2,0,3940
Bachelors,2017,Pune,2,0,0,No,5,1,4126
Bachelors,2015,Bangalore,3,0,1,No,4,1,1720
Bachelors,2015,Pune,2,0,0,Yes,5,1,2416
Bachelors,2016,Pune,3,0,1,No,4,0,3696
Bachelors,2014,Bangalore,3,0,0,No,4,0,1060
PHD,2013,New Delhi,3,0,1,No,4,0,970
Bachelors,2013,Bangalore,3,1,0,Yes,5,0,3064
Masters,2017,New Delhi,2,0,0,No,5,0,2887
Masters,2012,New Delhi,3,0,1,No,5,0,2621
Bachelors,2016,Bangalore,3,0,1,No,4,0,3504
Masters,2018,New Delhi,3,0,1,Yes,2,1,471
Bachelors,2012,Bangalore,3,0,1,No,1,0,3908
Bachelors,2014,Bangalore,3,0,1,No,3,0,904
Bachelors,2016,Bangalore,3,0,1,No,4,0,3741
Bachelors,2016,Bangalore,3,0,0,No,5,0,2754
Bachelors,2014,Bangalore,3,0,1,No,0,0,4049
Bachelors,2017,Bangalore,3,0,0,No,4,1,2494
Bachelors,2016,Bangalore,3,0,1,No,2,0,291
Bachelors,2018,Bangalore,3,0,1,No,2,1,3659
PHD,2015,Pune,2,0,0,No,4,0,2520
Bachelors,2012,Bangalore,3,0,1,No,3,0,114
Bachelors,2013,Bangalore,3,0,1,No,5,0,4166
Bachelors,2015,Bangalore,3,0,0,No,1,0,2203
Bachelors,2017,Pune,3,0,1,No,0,0,2782
Bachelors,2017,New Delhi,2,0,1,No,5,0,1143
Bachelors,2017,Bangalore,3,0,1,No,2,0,2816
Bachelors,2017,Pune,3,0,0,No,4,1,2040
Bachelors,2014,Bangalore,3,0,1,No,0,0,3311
Bachelors,2014,Bangalore,3,0,1,No,3,0,3593
Masters,2017,Pune,2,0,0,No,4,0,698
Bachelors,2015,Pune,3,0,1,No,2,0,1766
PHD,2018,Bangalore,3,0,0,No,2,1,731
Bachelors,2013,Bangalore,3,0,1,No,5,0,340
Bachelors,2017,New Delhi,2,0,1,No,5,0,601
Bachelors,2018,Bangalore,3,0,1,Yes,5,1,2855
Bachelors,2013,Bangalore,3,1,0,No,4,0,3277
Bachelors,2017,Bangalore,3,0,0,Yes,1,0,3386
Bachelors,2015,Bangalore,3,0,1,No,4,0,2224
Masters,2017,Pune,2,0,0,No,4,1,2845
Bachelors,2018,Pune,3,0,0,No,1,1,677
Bachelors,2016,Bangalore,3,1,1,No,0,0,3005
PHD,2016,New Delhi,3,0,0,No,5,0,1522
Masters,2017,Bangalore,2,0,0,No,2,0,1822
PHD,2016,New Delhi,3,0,1,No,1,0,3849
Bachelors,2012,Pune,3,0,1,No,0,0,3532
Masters,2017,New Delhi,3,0,0,No,2,0,4147
Masters,2014,New Delhi,3,0,1,No,2,0,688
Bachelors,2013,Pune,2,0,0,No,3,1,219
Bachelors,2015,Bangalore,3,0,1,No,5,0,2655
Bachelors,2018,Bangalore,3,0,1,No,3,1,2893
Bachelors,2013,Bangalore,3,0,1,No,4,0,2986
Bachelors,2016,Pune,3,0,1,No,0,0,4235
Bachelors,2012,Bangalore,3,0,1,No,3,0,4109
Bachelors,2012,Bangalore,1,0,1,No,0,0,3900
Masters,2017,New Delhi,2,1,1,No,3,1,3603
Bachelors,2016,Bangalore,3,0,1,No,5,0,4446
Bachelors,2013,Pune,3,0,1,No,5,0,749
Bachelors,2013,Bangalore,3,0,1,Yes,3,0,1224
Masters,2017,New Delhi,3,0,1,No,2,0,1617
Bachelors,2018,Pune,3,0,1,Yes,3,1,519
Masters,2017,New Delhi,2,0,0,No,2,1,4379
Bachelors,2013,Bangalore,3,0,1,No,5,1,3631
Bachelors,2016,Bangalore,3,0,1,No,5,0,83
Masters,2017,New Delhi,3,0,0,No,2,1,163
Masters,2017,New Delhi,2,0,1,No,4,0,2698
Masters,2017,Bangalore,3,0,1,No,1,1,906
Bachelors,2014,Pune,2,0,1,No,3,1,3583
Bachelors,2017,Pune,3,0,1,No,3,0,413
Masters,2018,New Delhi,3,1,1,No,2,1,3100
Masters,2018,New Delhi,3,0,0,No,2,1,2221
Bachelors,2014,Pune,2,0,0,No,2,1,3234
Masters,2017,Pune,2,0,1,No,5,1,1528
Bachelors,2013,Bangalore,3,0,1,No,5,1,2045
Bachelors,2016,Pune,3,0,1,No,2,0,4620
Masters,2017,New Delhi,3,0,1,Yes,5,1,2414
Bachelors,2018,Pune,3,0,0,No,3,1,1446
Bachelors,2013,New Delhi,3,0,0,No,5,0,3126
Masters,2014,New Delhi,3,0,0,No,2,0,2939
Bachelors,2013,New Delhi,3,0,1,No,5,0,3883
Bachelors,2018,Bangalore,3,0,1,No,2,1,975
Bachelors,2015,Bangalore,3,0,0,No,4,1,4178
Bachelors,2013,Bangalore,3,0,1,Yes,4,0,4344
Bachelors,2017,Bangalore,3,1,0,No,2,0,3660
Bachelors,2013,Bangalore,3,0,1,No,4,0,1958
Bachelors,2016,Bangalore,3,0,0,No,2,0,3909
Masters,2017,New Delhi,2,0,0,No,4,0,618
Bachelors,2013,New Delhi,3,0,0,No,3,0,4284
Bachelors,2013,Bangalore,3,0,0,No,4,0,2256
Bachelors,2013,Pune,3,0,1,No,4,0,1774
Bachelors,2013,Bangalore,3,0,1,No,2,0,1360
Bachelors,2014,Bangalore,3,0,0,No,4,1,1392
Bachelors,2014,Bangalore,3,0,1,No,0,0,4230
PHD,2018,Bangalore,3,0,0,No,5,1,1379
Bachelors,2017,Pune,3,0,1,No,3,0,1760
Masters,2014,New Delhi,3,0,1,No,1,0,2153
Masters,2017,New Delhi,2,0,0,No,2,0,3261
Bachelors,2015,Pune,3,0,1,No,5,0,2907
Bachelors,2017,Pune,2,1,1,No,4,0,3882
Bachelors,2018,Pune,3,0,1,No,0,1,4209
PHD,2016,New Delhi,3,1,1,No,1,0,3381
Bachelors,2016,Bangalore,3,0,0,No,1,1,2582
Bachelors,2017,Pune,3,0,1,No,5,0,3042
Masters,2013,New Delhi,3,1,0,Yes,2,1,3679
Bachelors,2016,Bangalore,3,1,1,No,2,0,3681
Bachelors,2014,Bangalore,3,0,1,No,4,0,640
Bachelors,2017,Pune,2,0,1,No,5,0,2240
Bachelors,2017,Bangalore,3,0,1,No,2,0,482
Bachelors,2012,Bangalore,3,0,1,No,2,1,158
Bachelors,2016,Bangalore,3,0,1,No,2,0,27
Bachelors,2013,Bangalore,3,0,1,No,3,1,4450
Masters,2018,Pune,3,0,1,No,2,1,1226
Bachelors,2017,Pune,3,0,1,Yes,3,1,1209
Bachelors,2016,Bangalore,3,0,1,Yes,2,1,344
Bachelors,2012,New Delhi,3,0,0,No,2,0,1811
Bachelors,2015,Pune,2,0,0,No,3,1,561
Bachelors,2017,New Delhi,3,0,0,No,3,0,1679
Bachelors,2014,New Delhi,3,0,0,No,2,0,2437
Masters,2018,New Delhi,3,0,1,Yes,4,1,1074
Bachelors,2017,New Delhi,3,0,1,No,3,0,1604
Bachelors,2017,Bangalore,3,0,1,No,5,0,635
Masters,2018,New Delhi,3,0,0,Yes,2,1,255
Bachelors,2013,Pune,3,0,1,No,0,0,2879
PHD,2018,New Delhi,3,0,1,No,3,1,426
Masters,2017,New Delhi,2,0,1,No,2,1,3708
Bachelors,2016,New Delhi,2,0,0,No,0,1,20
Bachelors,2015,Bangalore,3,0,0,No,4,0,1387
Bachelors,2013,Bangalore,3,0,1,No,4,0,2263
Bachelors,2016,Bangalore,3,0,1,No,0,0,2611
Bachelors,2015,Bangalore,3,0,1,Yes,4,0,3471
Bachelors,2016,Pune,2,0,0,No,5,1,714
Masters,2014,Pune,1,0,0,No,1,0,4052
Bachelors,2016,Pune,3,0,0,No,4,1,1717
Bachelors,2014,Pune,3,0,1,No,4,0,1783
Bachelors,2018,Pune,3,0,1,No,4,1,506
PHD,2012,New Delhi,3,0,1,No,5,0,47
Masters,2016,Pune,1,0,0,No,5,0,2423
Bachelors,2018,Bangalore,3,0,1,No,2,1,4456
Bachelors,2012,Bangalore,3,0,0,No,3,0,3263
Bachelors,2015,Bangalore,3,0,1,No,4,0,923
Bachelors,2014,Bangalore,3,0,1,No,5,0,2438
Bachelors,2016,Bangalore,3,0,1,No,4,0,3491
Bachelors,2015,Bangalore,3,0,1,Yes,2,0,877
Bachelors,2015,Bangalore,3,0,1,No,5,0,3017
Masters,2017,New Delhi,3,0,0,No,3,0,1003
Bachelors,2012,Bangalore,3,1,1,No,1,0,3525
Bachelors,2015,Bangalore,3,0,0,No,5,0,1779
Bachelors,2012,Bangalore,3,0,1,Yes,5,0,3312
Bachelors,2015,Bangalore,3,0,1,Yes,1,1,707
Masters,2017,Bangalore,3,0,0,No,4,0,1857
Masters,2014,Bangalore,3,0,0,No,2,0,1698
Bachelors,2015,Pune,2,0,0,No,4,1,476
Bachelors,2012,Bangalore,3,0,1,No,2,0,794
Bachelors,2014,Pune,3,0,1,No,5,1,1135
Bachelors,2012,Bangalore,3,0,0,Yes,3,0,1502
Bachelors,2012,Bangalore,3,0,1,No,1,0,1292
Masters,2017,New Delhi,2,0,1,No,3,1,673
Bachelors,2017,New Delhi,2,0,1,No,3,1,1691
Bachelors,2016,Bangalore,3,0,0,No,5,0,1892
Bachelors,2016,Bangalore,1,0,0,Yes,3,0,3643
Masters,2015,New Delhi,3,0,1,No,2,0,3388
Masters,2015,Bangalore,3,0,1,No,4,1,4243
Bachelors,2014,New Delhi,3,0,0,Yes,4,0,4128
Bachelors,2017,Bangalore,3,0,1,No,5,0,2529
Bachelors,2015,Bangalore,3,0,1,Yes,4,0,4462
Bachelors,2018,Bangalore,3,0,1,No,1,1,2175
Bachelors,2016,Bangalore,3,0,1,No,5,0,1493
Bachelors,2015,Bangalore,3,0,1,No,3,0,3700
Bachelors,2014,Pune,2,0,1,No,4,0,394
Bachelors,2014,Bangalore,3,0,1,No,4,0,1428
Masters,2018,Bangalore,3,0,1,Yes,2,1,4058
Bachelors,2017,Bangalore,3,0,1,Yes,5,0,2591
Bachelors,2012,Pune,3,0,1,No,0,0,4395
Bachelors,2017,New Delhi,3,0,1,No,3,0,1945
Masters,2012,Bangalore,3,0,1,No,5,1,11
Bachelors,2013,Pune,3,0,1,No,2,0,2272
Bachelors,2015,Bangalore,3,0,1,No,0,0,3630
Bachelors,2017,Pune,3,0,0,No,4,1,2455
Bachelors,2016,Pune,3,0,1,No,2,0,2265
Bachelors,2012,Bangalore,3,0,1,No,3,0,3440
Bachelors,2012,Bangalore,3,0,1,No,2,0,2186
Bachelors,2016,Pune,3,0,1,No,1,0,3135
Bachelors,2014,New Delhi,3,0,0,No,2,0,1727
Masters,2017,Pune,2,0,0,No,4,0,4375
Bachelors,2012,Bangalore,3,0,0,No,4,1,2016
Bachelors,2012,Bangalore,3,0,1,No,3,0,4475
Bachelors,2014,Bangalore,3,0,1,No,2,0,995
Masters,2016,New Delhi,3,0,0,No,3,0,1732
Masters,2018,New Delhi,3,0,1,No,2,1,2254
Bachelors,2014,New Delhi,3,1,0,No,3,1,3445
Bachelors,2016,Bangalore,3,0,1,No,2,0,720
Bachelors,2017,Bangalore,3,0,1,No,3,1,4424
Masters,2018,New Delhi,3,0,1,No,3,1,532
PHD,2018,Bangalore,3,0,1,No,4,1,587
Bachelors,2012,Bangalore,3,0,1,No,3,0,345
Bachelors,2017,New Delhi,3,0,1,No,4,0,2061
Masters,2018,New Delhi,3,0,1,Yes,4,1,2346
Bachelors,2015,Pune,3,0,1,No,3,0,4511
Masters,2017,Pune,2,0,1,No,2,1,186
Bachelors,2014,New Delhi,3,0,0,No,4,0,3884
Bachelors,2017,Bangalore,3,0,0,No,2,1,2843
Bachelors,2017,Pune,3,0,1,No,2,0,2233
Bachelors,2014,Bangalore,3,0,1,No,4,0,1706
Bachelors,2014,Bangalore,3,0,1,Yes,2,0,2004
Bachelors,2016,Pune,3,0,1,No,4,0,687
Bachelors,2014,Bangalore,3,0,1,No,3,0,1081
Masters,2017,New Delhi,1,0,1,No,4,0,1866
Bachelors,2014,Bangalore,3,0,1,No,5,0,4259
Bachelors,2012,New Delhi,2,0,1,No,3,1,582
Masters,2016,Bangalore,3,0,1,No,1,1,3674
Bachelors,2012,New Delhi,3,0,0,No,4,0,3811
Masters,2017,New Delhi,1,0,1,No,0,0,4478
Masters,2017,New Delhi,3,0,0,No,5,1,3295
Bachelors,2013,Bangalore,3,0,1,No,5,1,1714
Bachelors,2015,Bangalore,3,0,1,No,4,0,986
Bachelors,2017,New Delhi,2,0,1,No,3,0,528
Bachelors,2015,New Delhi,3,0,1,No,0,0,92
Bachelors,2013,New Delhi,3,0,0,No,2,1,474
Bachelors,2016,Bangalore,3,0,1,No,1,0,4162
Masters,2014,Pune,2,0,0,No,5,0,3230
Bachelors,2013,Pune,2,0,1,No,3,1,448
Bachelors,2014,Bangalore,3,0,1,No,3,0,4152
Bachelors,2018,Bangalore,3,0,1,Yes,4,1,2880
PHD,2012,New Delhi,3,1,0,No,5,0,3226
Bachelors,2018,Bangalore,3,0,1,Yes,2,1,4638
Masters,2013,Pune,2,0,1,No,5,1,208
Bachelors,2014,New Delhi,3,0,1,No,4,0,2767
Bachelors,2015,Bangalore,3,0,0,No,3,1,2656
Bachelors,2013,Bangalore,3,0,1,No,2,0,3886
Bachelors,2013,Pune,2,0,0,No,4,1,1233
Bachelors,2017,Bangalore,3,0,1,No,1,0,326
Bachelors,2016,Bangalore,1,0,0,No,5,0,980
PHD,2015,New Delhi,3,0,0,No,3,0,306
Bachelors,2014,Bangalore,3,0,0,No,3,0,1017
Bachelors,2012,Bangalore,3,0,1,No,4,0,2424
Masters,2017,New Delhi,1,0,1,No,5,0,3799
Masters,2017,New Delhi,1,1,1,No,5,0,3104
Bachelors,2014,Bangalore,1,0,1,No,5,0,74
Bachelors,2013,Bangalore,3,0,1,No,4,0,3023
Bachelors,2018,Bangalore,3,0,1,No,3,1,2688
Bachelors,2012,New Delhi,3,0,0,No,5,0,4441
Bachelors,2014,Pune,3,0,1,No,2,0,1240
Bachelors,2017,Bangalore,2,0,1,No,0,0,4630
Bachelors,2012,Bangalore,3,0,1,No,3,0,277
Masters,2012,New Delhi,3,0,0,No,4,0,2794
Bachelors,2014,Bangalore,3,0,1,No,2,0,1052
Bachelors,2014,Bangalore,1,0,1,No,2,0,3618
Bachelors,2016,Bangalore,3,0,1,No,4,0,1255
Masters,2016,Pune,3,0,1,No,2,0,2533
Bachelors,2015,Bangalore,3,0,1,No,0,0,3744
Bachelors,2014,Bangalore,3,0,1,No,4,0,2090
Masters,2017,New Delhi,2,0,1,No,4,1,1841
Bachelors,2014,Bangalore,3,0,1,No,2,0,3187
Bachelors,2016,Bangalore,3,0,1,No,1,1,2890
Masters,2017,New Delhi,3,0,1,No,2,0,328
Bachelors,2018,Bangalore,1,0,1,Yes,3,0,657
Bachelors,2015,Pune,3,0,0,No,2,1,1424
Bachelors,2014,Pune,2,0,0,No,3,1,3461
Bachelors,2013,Bangalore,3,0,1,Yes,3,1,1476
Bachelors,2014,New Delhi,3,0,0,No,3,0,1990
Bachelors,2017,Bangalore,3,0,1,No,5,0,3330
Bachelors,2013,Bangalore,3,0,1,No,5,1,508
Masters,2014,Bangalore,3,0,0,No,2,1,523
Bachelors,2013,New Delhi,1,0,0,No,5,0,259
Bachelors,2016,Bangalore,3,1,1,No,3,0,3536
Bachelors,2017,New Delhi,2,0,0,No,0,0,3284
Bachelors,2013,Bangalore,1,0,1,No,4,1,3954
Bachelors,2012,New Delhi,3,0,1,No,1,0,2079
Bachelors,2015,Pune,3,0,1,No,4,0,45
Masters,2015,Pune,2,0,0,No,2,0,4156
Bachelors,2013,Pune,3,0,1,No,0,0,2758
Bachelors,2012,New Delhi,3,0,1,No,5,0,1753
Bachelors,2015,Bangalore,3,0,1,No,2,0,2885
Bachelors,2013,Bangalore,3,0,1,Yes,4,0,2554
Bachelors,2017,Bangalore,3,0,1,No,0,0,2915
Bachelors,2012,Bangalore,3,0,1,No,4,0,2854
Bachelors,2016,Bangalore,3,0,1,No,4,1,1560
Masters,2017,New Delhi,2,0,0,Yes,2,1,637
Masters,2017,Pune,2,0,0,No,5,0,1204
Bachelors,2012,Pune,3,0,1,Yes,2,0,1733
Bachelors,2013,Bangalore,3,0,0,No,2,1,2484
Masters,2017,Pune,2,0,0,No,5,0,1926
Masters,2015,Bangalore,3,0,1,No,0,0,3706
Masters,2018,New Delhi,3,0,1,No,3,1,1858
Bachelors,2018,Bangalore,3,0,0,Yes,2,1,3025
Bachelors,2015,New Delhi,3,0,1,No,4,0,422
Masters,2013,New Delhi,3,0,1,No,3,1,1979
Masters,2013,New Delhi,3,0,1,No,4,1,295
Bachelors,2016,Bangalore,3,0,1,No,4,0,926
Bachelors,2016,New Delhi,3,0,1,No,1,0,3769
Bachelors,2014,Bangalore,3,0,1,Yes,3,0,1331
Bachelors,2017,Bangalore,3,0,0,No,1,0,78
PHD,2013,New Delhi,3,0,0,No,2,0,2376
Bachelors,2014,New Delhi,3,0,0,No,2,0,3
Masters,2015,New Delhi,3,0,1,No,4,1,1900
Masters,2013,New Delhi,3,0,1,No,4,0,2036
Bachelors,2014,Pune,3,0,0,No,2,1,3374
Masters,2017,Pune,2,0,1,No,2,0,3001
Bachelors,2015,Bangalore,3,0,1,No,4,0,718
Bachelors,2016,Bangalore,3,0,1,No,5,0,2792
Masters,2013,New Delhi,2,0,1,No,4,1,2487
Bachelors,2013,Pune,3,0,1,No,4,0,2787
Bachelors,2018,Bangalore,3,0,1,No,3,1,1151
Masters,2017,New Delhi,2,0,0,No,4,0,1263
Bachelors,2014,Bangalore,3,0,1,No,3,0,1807
Bachelors,2017,New Delhi,2,0,1,No,2,0,3409
Masters,2017,Pune,1,0,1,No,0,1,3472
Bachelors,2018,Bangalore,3,0,1,Yes,1,1,2711
Bachelors,2017,Bangalore,1,0,1,No,3,0,314
Bachelors,2014,Bangalore,3,0,1,No,4,0,3160
Bachelors,2016,Pune,3,0,1,No,5,0,1570
Bachelors,2015,New Delhi,3,0,1,No,2,0,1927
Bachelors,2013,Bangalore,3,0,1,No,1,0,2773
Bachelors,2017,Bangalore,3,0,1,No,3,0,4495
Bachelors,2016,Bangalore,3,0,1,No,1,0,2267
Bachelors,2013,Bangalore,3,0,0,No,5,0,4409
Bachelors,2015,Pune,1,0,0,No,4,1,2380
Bachelors,2015,Pune,3,1,0,Yes,2,1,3564
Bachelors,2012,New Delhi,3,0,0,No,3,0,1915
Bachelors,2014,Pune,1,0,1,No,1,0,4185
Bachelors,2017,New Delhi,3,0,0,No,4,0,1654
Bachelors,2012,New Delhi,3,0,0,No,1,0,4098
Bachelors,2015,Bangalore,3,1,1,No,0,1,76
Masters,2017,New Delhi,3,0,0,No,5,1,1494
Bachelors,2017,New Delhi,3,0,0,No,5,0,2303
Bachelors,2017,Bangalore,3,0,1,No,2,0,1567
Masters,2018,New Delhi,3,0,1,No,2,1,4381
Bachelors,2016,Bangalore,3,0,0,No,4,0,1320
Bachelors,2013,Bangalore,3,0,1,No,2,0,391
Bachelors,2016,Bangalore,3,0,0,No,3,0,375
Bachelors,2015,Bangalore,3,0,1,No,5,0,3829
Bachelors,2017,Bangalore,3,0,0,No,2,0,991
Bachelors,2013,New Delhi,3,0,0,No,0,0,4246
Bachelors,2018,Bangalore,3,0,1,No,1,1,3697
Bachelors,2014,Bangalore,3,0,1,No,5,0,3902
Bachelors,2014,Bangalore,3,0,1,No,1,0,2218
Bachelors,2017,Bangalore,3,0,1,Yes,2,0,3372
Masters,2016,New Delhi,3,0,0,No,3,1,187
Bachelors,2017,Pune,2,0,1,No,3,0,2552
Bachelors,2016,Bangalore,3,0,1,Yes,5,0,605
Bachelors,2016,Bangalore,3,0,1,No,5,0,423
Bachelors,2018,Pune,2,0,0,No,4,1,4037
Bachelors,2016,Bangalore,3,0,1,No,1,0,3400
Bachelors,2017,Bangalore,3,1,0,No,3,0,3693
Bachelors,2015,New Delhi,3,0,0,No,1,0,4556
Masters,2013,New Delhi,3,0,1,No,2,0,94
Bachelors,2013,Bangalore,3,0,1,No,4,0,4639
Bachelors,2016,Bangalore,3,0,1,No,1,0,3014
Bachelors,2016,Bangalore,3,0,1,Yes,5,0,2586
Bachelors,2016,New Delhi,3,0,0,No,4,0,4360
Bachelors,2015,Pune,3,0,0,Yes,4,1,2285
Bachelors,2013,Pune,2,0,1,No,5,1,2430
Bachelors,2013,Bangalore,3,0,0,No,0,1,4595
Bachelors,2016,Bangalore,3,0,1,No,3,1,395
PHD,2017,New Delhi,3,0,0,No,5,0,4570
PHD,2018,Pune,3,0,1,No,4,1,1618
Bachelors,2013,Bangalore,3,0,1,No,4,0,2604
Bachelors,2018,Bangalore,3,0,1,No,0,1,4599
Bachelors,2014,Pune,3,0,1,No,2,0,3847
Bachelors,2017,Pune,2,0,0,No,4,1,2027
Bachelors,2012,New Delhi,3,0,0,No,0,0,4256
PHD,2018,New Delhi,3,0,0,No,0,1,3262
Bachelors,2015,Bangalore,3,0,1,No,4,0,2117
Bachelors,2017,Bangalore,3,0,0,No,4,0,3259
Bachelors,2015,Pune,1,0,0,No,5,1,3549
Bachelors,2015,Bangalore,3,0,0,Yes,4,0,1222
Bachelors,2018,Bangalore,3,0,1,No,4,1,1695
Bachelors,2013,Pune,3,0,1,No,1,0,196
Bachelors,2017,New Delhi,3,0,1,No,5,0,1650
Bachelors,2017,Bangalore,1,0,1,No,1,0,2756
Bachelors,2012,Bangalore,1,0,0,No,0,0,2497
Bachelors,2017,New Delhi,3,0,0,Yes,3,0,2518
Bachelors,2014,Pune,3,0,0,No,2,1,1193
Bachelors,2012,Pune,3,0,1,No,3,0,3677
Bachelors,2012,Pune,3,0,1,No,3,0,628
Bachelors,2015,New Delhi,3,0,0,No,2,0,364
Bachelors,2014,Bangalore,3,0,1,No,2,0,2230
Bachelors,2014,Bangalore,1,0,1,No,4,0,2990
Bachelors,2013,Bangalore,3,0,1,No,4,0,1088
Bachelors,2014,Bangalore,3,0,1,No,3,0,1943
Bachelors,2012,New Delhi,3,0,0,No,2,0,4190
Bachelors,2014,Bangalore,3,0,0,No,5,0,1064
Bachelors,2017,New Delhi,2,0,0,No,4,0,2749
Bachelors,2012,Bangalore,1,0,1,No,3,0,1572
Masters,2013,Pune,3,0,1,No,2,1,610
Bachelors,2015,Pune,3,0,0,Yes,4,1,436
Bachelors,2012,Pune,1,0,1,No,4,0,4241
Masters,2017,Pune,2,0,1,No,4,0,3217
Bachelors,2017,New Delhi,2,0,1,No,5,0,2848
Bachelors,2015,New Delhi,2,0,0,No,1,1,1955
Bachelors,2014,New Delhi,3,0,0,No,0,0,3791
PHD,2016,Pune,1,0,1,No,2,0,2199
Bachelors,2013,Pune,3,0,1,No,5,0,3819
Masters,2015,Bangalore,2,0,0,Yes,5,1,2041
Bachelors,2015,Pune,2,0,0,No,5,1,954
Bachelors,2013,Pune,2,0,0,No,4,1,2922
Bachelors,2015,Bangalore,3,0,1,No,5,0,3052
Bachelors,2015,Pune,3,0,0,No,1,1,2314
PHD,2012,New Delhi,3,0,1,No,2,0,741
Bachelors,2015,Pune,3,0,1,No,3,0,1469
Bachelors,2013,Pune,3,0,1,No,5,0,805
PHD,2018,New Delhi,3,0,1,No,4,1,1639
Bachelors,2013,Pune,2,0,0,No,2,1,974
Bachelors,2012,Bangalore,3,0,1,No,2,0,3865
Masters,2017,New Delhi,2,0,1,No,5,1,1353
Bachelors,2016,Bangalore,3,0,1,No,0,0,4026
Bachelors,2012,Bangalore,3,0,1,No,5,0,425
Bachelors,2012,Bangalore,1,0,0,No,3,0,121
Masters,2018,New Delhi,3,0,1,No,2,1,2780
Masters,2015,Pune,3,0,0,No,2,0,315
Bachelors,2012,Bangalore,3,1,0,No,4,0,3248
Bachelors,2014,Pune,2,0,0,No,2,1,246
Bachelors,2018,Pune,3,0,1,Yes,2,1,1547
Bachelors,2016,Pune,3,0,1,No,2,0,2146
Bachelors,2015,Bangalore,1,0,0,Yes,3,0,638
Bachelors,2016,Bangalore,3,1,1,No,0,0,3469
Bachelors,2015,Pune,3,0,0,No,2,1,2426
Bachelors,2012,Bangalore,3,0,1,No,2,0,1439
Bachelors,2013,Bangalore,3,0,1,Yes,5,0,2330
Bachelors,2012,Pune,3,0,1,No,4,0,2998
Masters,2013,New Delhi,3,0,1,No,2,0,537
Bachelors,2017,Bangalore,3,0,0,No,6,0,3970
Bachelors,2016,Bangalore,3,0,0,No,5,1,2236
Bachelors,2017,Pune,3,0,0,No,1,0,941
Bachelors,2015,Bangalore,3,0,1,No,5,0,2308
Bachelors,2018,Bangalore,1,0,1,No,5,0,596
Masters,2017,New Delhi,2,0,0,No,1,0,258
Bachelors,2017,Bangalore,3,0,1,No,2,0,666
Bachelors,2017,Bangalore,3,0,1,No,5,0,1030
PHD,2013,New Delhi,3,0,1,No,3,1,3895
Bachelors,2014,Pune,3,0,0,No,3,1,623
Masters,2015,New Delhi,3,0,0,No,2,0,2014
Bachelors,2014,Bangalore,1,0,1,No,5,0,3166
Bachelors,2012,Bangalore,3,0,0,No,5,0,3150
Bachelors,2015,Pune,2,0,0,Yes,4,1,2980
Bachelors,2017,New Delhi,3,1,1,No,1,0,4133
Masters,2017,Pune,3,0,1,No,1,1,214
Bachelors,2013,New Delhi,3,0,0,Yes,2,0,1928
Bachelors,2014,Bangalore,3,0,1,No,3,0,1588
PHD,2012,New Delhi,3,0,1,No,3,0,4201
Bachelors,2016,Bangalore,3,0,1,No,0,0,4437
Bachelors,2018,Pune,3,0,0,No,2,1,2603
Masters,2018,New Delhi,3,0,0,No,1,1,4083
Bachelors,2015,New Delhi,3,0,1,No,4,0,1423
Masters,2017,New Delhi,2,0,0,No,5,0,3728
Bachelors,2018,Bangalore,3,0,1,No,5,1,2916
Masters,2017,New Delhi,2,0,1,No,1,0,2277
Bachelors,2014,Pune,3,0,0,No,5,1,1189
Bachelors,2017,Pune,1,0,1,No,4,0,4623
Masters,2018,New Delhi,3,0,0,No,4,1,2530
Bachelors,2015,Pune,2,0,0,No,4,1,2474
Bachelors,2012,Bangalore,3,0,1,No,4,0,2262
Bachelors,2014,Bangalore,2,0,0,No,4,1,1913
